DATE,PAGE,TITLE,AUTHOR,POSITION,TRANSLATOR,GENDER,KORRUSNOM,GENRELIT,THEME,NATIONALITY,ORILANGUAGE,bigo
1944-07-16,1,,쏘베트 통신뷰로,,,,,,,,,
1944-07-16,1,caption,,,,,,,,,,
1944-07-16,1,caption,,,,,,,,,,
1944-07-16,2,,,,,,,,,,,
1944-07-16,2,,,,,,,,,,,
1944-07-16,3,,깔리닌,,,,,,,,,
1944-07-16,3,,김치순,페르마 주임,,N,K,,,,,
1944-07-16,3,,,,,,,,,,,
1944-07-16,3,,리뾰뜰,,,M,R,,,,,
1944-07-16,3,caption,,,,,,,,,,
1944-07-16,3,caption,,,,,,,,,,
1944-07-16,3,caption,,,,,,,,,,
1944-07-16,4,caption,TASS,,,,,,,,,
1944-07-16,4,caption,TASS,,,,,,,,,
1944-07-16,4,,주가이,,,U,R,,,,,
1944-07-16,4,,TASS,,,,,,,,,
1944-07-16,4,,TASS,,,,,,,,,
1944-07-16,4,,TASS,,,,,,,,,
1944-07-16,4,,TASS,,,,,,,,,
1944-07-16,4,,TASS,,,,,,,,,
1944-07-16,4,,TASS,,,,,,,,,
1944-07-16,4,,,,,,,,,,,
1944-07-16,4,,,,,,,,,,,
1944-07-16,4,,editorial,,,,,,,,,
1944-07-19,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-19,1,,김승룡,당교양실 주임,,M,K,,,,,
1944-07-19,1,,,,,,,,,,,
1944-07-19,1,,쏘베트 통신뷰로,,,,,,,,,
1944-07-19,2,,,,,,,,,,,
1944-07-19,2,,TASS,,,,,,,,,
1944-07-19,2,,TASS,,,,,,,,,
1944-07-19,2,,TASS,,,,,,,,,
1944-07-19,2,subscription,editorial,,,,,,,,,
1944-07-21,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-21,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-21,1,,쏘베트 통신뷰로,,,,,,,,,
1944-07-21,2,,,,,,,,,,,
1944-07-21,2,,쓰딸린,,,,,,,,,
1944-07-21,2,,게네랄 데-골리,,,,,,,,,
1944-07-21,2,,,,,,,,,,,
1944-07-21,2,,TASS,,,,,,,,,
1944-07-21,2,,TASS,,,,,,,,,
1944-07-21,2,,TASS,,,,,,,,,
1944-07-21,2,,TASS,,,,,,,,,
1944-07-23,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-23,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-23,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-23,1,,쏘베트 통신뷰로,,,,,,,,,
1944-07-23,2,,,,,,,,,,,
1944-07-23,2,,주가이,,,U,R,,,,,
1944-07-23,2,,김승룡,구역당교양실 주임,,M,K,,,,,
1944-07-23,3,,스. 줄렙베드게노브. / 이. 돌센꼬.,주쏘베트 집행위원회 회장 / 주당위원회 비서,,,,,,,,
1944-07-23,3,,,,,,,,,,,
1944-07-23,3,caption,,,,,,,,,,
1944-07-23,4,,남해룡,,,M,K,,,,,
1944-07-23,4,,우알리한 예질로브,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-23,4,,,,,,,,,,,
1944-07-23,4,,TASS,,,,,,,,,
1944-07-26,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-26,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-26,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-26,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-26,1,,우알리한 예질로브,<오월 1일> 꼴호즈,,,,,,,,
1944-07-26,2,,쏘베트 통신뷰로,,,,,,,,,
1944-07-26,2,,김봉길,까라딸구역 ~성과~ 꼴호즈 제3호 브리가드의 브리가지르,,M,K,,,,,
1944-07-26,3,,쏘베트 통신뷰로,,,,,,,,,
1944-07-26,3,,,,,,,,,,,
1944-07-26,3,,,,,,,,,,,
1944-07-26,4,,크라에와야 라다 나로도와,,,,,,,,,
1944-07-26,4,,,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,,TASS,,,,,,,,,
1944-07-26,4,subscription,editorial,,,,,,,,,
1944-07-28,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-28,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-28,1,,,,,,,,,,,
1944-07-28,1,,쏘베트 통신뷰로,,,,,,,,,
1944-07-28,2,,,,,,,,,,,
1944-07-28,2,,,,,,,,,,,
1944-07-28,2,,TASS,,,,,,,,,
1944-07-28,2,,TASS,,,,,,,,,
1944-07-28,2,,TASS,,,,,,,,,
1944-07-28,2,,TASS,,,,,,,,,
1944-07-28,2,,TASS,,,,,,,,,
1944-07-28,2,,TASS,,,,,,,,,
1944-07-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,1,,,,,,,,,,,
1944-07-30,2,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,2,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,2,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,2,,,,,,,,,,,
1944-07-30,3,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-07-30,3,,,,,,,,,,,
1944-07-30,3,,쏘베트 통신뷰로,,,,,,,,,
1944-07-30,4,,,,,,,,,,,
1944-07-30,4,,느. 보드르브,,,,,,,,,
1944-08-09,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-09,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-09,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-09,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-09,1,,쏘베트 통신뷰로,,,,,,,,,
1944-08-09,1,,,,,,,,,,,
1944-08-09,2,,,,,,,,,,,
1944-08-09,2,,,,,,,,,,,
1944-08-09,3,,,,,,,,,,,
1944-08-09,4,,,,,,,,,,,
1944-08-09,4,,TASS,,,,,,,,,
1944-08-09,4,,TASS,,,,,,,,,
1944-08-09,4,,TASS,,,,,,,,,
1944-08-09,4,,TASS,,,,,,,,,
1944-08-09,4,,TASS,,,,,,,,,
1944-08-11,1,,쏘베트 통신뷰로,,,,,,,,,
1944-08-11,1,,카삭바예브,,,,,,,,,
1944-08-11,1,,주가이,,,U,R,,,,,
1944-08-11,1,,,,,,,,,,,
1944-08-11,2,,,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-11,2,,TASS,,,,,,,,,
1944-08-20,1,,,,,,,,,,,
1944-08-20,1,,,,,,,,,,,
1944-08-20,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-20,1,,,,,,,,,,,
1944-08-20,1,,TASS,,,,,,,,,
1944-08-20,2,,쏘베트 통신뷰로,,,,,,,,,
1944-08-20,2,,베임베또브주,농무부 상금농학긔수,,,,,,,,
1944-08-20,2,,,,,,,,,,,
1944-08-20,3,,,,,,,,,,,
1944-08-20,3,,,,,,,,,,,
1944-08-20,3,,주가이,,,U,R,,,,,
1944-08-20,3,,깔리닌 ,,,,,,,,,
1944-08-20,3,,아. 크르센츠웨이그,카스쎄쎄르 볼사 아동들을 위한 아동긔관 인쓰뜨룩또르,,,,,,,,
1944-08-20,3,caption,그. 우그리노위츠.,사진수,,,,,,,,
1944-08-20,3,caption,브. 로씬.,사진수,,,,,,,,
1944-08-20,3,caption,피쪠예브.,사진수,,,,,,,,
1944-08-20,4,,TASS,,,,,,,,,
1944-08-20,4,,TASS,,,,,,,,,
1944-08-20,4,,TASS,,,,,,,,,
1944-08-20,4,caption,TASS,,,,,,,,,
1944-08-20,4,,TASS,,,,,,,,,
1944-08-20,4,,TASS,,,,,,,,,
1944-08-20,4,,,,,,,,,,,
1944-08-20,4,,TASS,,,,,,,,,
1944-08-20,4,,,,,,,,,,,
1944-08-20,4,,,,,,,,,,,
1944-08-20,4,,,,,,,,,,,
1944-08-23,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-23,1,,쏘베트 통신뷰로,,,,,,,,,
1944-08-23,1,,깔리닌,,,,,,,,,
1944-08-23,1,,깔리닌,,,,,,,,,
1944-08-23,1,,깔리닌,,,,,,,,,
1944-08-23,1,,깔리닌,,,,,,,,,
1944-08-23,1,,깔리닌,,,,,,,,,
1944-08-23,1,,깔리닌,,,,,,,,,
1944-08-23,1,,TASS,,,,,,,,,
1944-08-23,1,,TASS,,,,,,,,,
1944-08-23,2,,쏘베트 통신뷰로,,,,,,,,,
1944-08-23,2,,야. 윅또로브,,,,,,,,,
1944-08-23,3,,서병욱,,,M,K,,,,,
1944-08-23,3,,,,,,,,,,,
1944-08-23,3,,,,,,,,,,,
1944-08-23,3,,김정환,치일리구역 ~선봉~ 꼴호즈 공청동맹단체 비서,,M,K,,,,,
1944-08-23,4,,,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-23,4,,TASS,,,,,,,,,
1944-08-25,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-25,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-25,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-25,2,,쏘베트 통신뷰로,,,,,,,,,
1944-08-25,2,,TASS,,,,,,,,,
1944-08-25,2,,TASS,,,,,,,,,
1944-08-25,2,,TASS,,,,,,,,,
1944-08-25,2,,TASS,,,,,,,,,
1944-08-27,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-27,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-27,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-27,1,,,,,,,,,,,
1944-08-27,2,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-27,2,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-27,2,,,,,,,,,,,
1944-08-27,2,,쏘베트 통신뷰로,,,,,,,,,
1944-08-27,2,,쏘베트 통신뷰로,,,,,,,,,
1944-08-27,3,,,,,,,,,,,
1944-08-27,3,,,,,,,,,,,
1944-08-27,3,,,,,,,,,,,
1944-08-27,3,,,,,,,,,,,
1944-08-27,4,,,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,TASS,,,,,,,,,
1944-08-27,4,,단편시사,,,,,,,,,
1944-08-27,4,,시당위원회 선전선동부,,,,,,,,,
1944-08-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-30,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-08-30,2,,,,,,,,,,,
1944-08-30,2,,,,,,,,,,,
1944-08-30,3,,쏘베트 통신뷰로,,,,,,,,,
1944-08-30,3,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,쎄쎄쎄르 외무인민 위원부의 통신뷰로,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-08-30,4,,TASS,,,,,,,,,
1944-09-01,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-01,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-01,1,,,,,,,,,,,
1944-09-01,1,,쏘베트 통신뷰로,,,,,,,,,
1944-09-01,1,,TASS,,,,,,,,,
1944-09-01,2,,느. 보브로브,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,쓰딸린,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,TASS,,,,,,,,,
1944-09-01,2,,,,,,,,,,,
1944-09-01,2,,,,,,,,,,,
1944-09-03,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-03,1,,,,,,,,,,,
1944-09-03,1,,쏘베트 통신뷰로,,,,,,,,,
1944-09-03,1,,,,,,,,,,,
1944-09-03,1,,TASS,,,,,,,,,
1944-09-03,2,literature,Sergey Mikhalkov,,"주가이 알렉쎄이, 김광현, 태장춘, 서재욱, 렴사일, 김진호, 김긔순, 서병욱, 김남석, 김증손, 남해룡, 또르뽀브, 리 니꼴라이",,,National Anthem,Soviet Patriotism,Russian / Soviet Armenian,Russian,
1944-09-03,2,,editorial,,,,,,,,,
1944-09-03,2,,editorial,,,,,,,,,
1944-09-03,2,,이. 돌센꼬,주당위원회 비서,,,,,,,,
1944-09-03,2,,,,,,,,,,,
1944-09-03,2,,,,,,,,,,,
1944-09-03,2,,드. 사쓸랍쓰끼,,,,,,,,,
1944-09-03,3,literature,태장춘,,,M,K,song,An old awarded man -Kim Man Sam-,Korean,Korean,
1944-09-03,3,caption,,,,,,,,,,
1944-09-03,3,literature,태장춘,,,M,K,song,Farewell to wife / Soviet Patriotism,Korean,Korean,
1944-09-03,3,,리게르만,,,M,R,song,Farewell to wife / Soviet Patriotism,Korean,Korean,
1944-09-03,3,literature,김진,,,M,K,taryeong (Korean traditional ballad),Satire on Kolkhoz,Korean,Korean,
1944-09-03,3,,리게르만,,,M,R,,,,,
1944-09-03,3,literature,김남석,,,M,K,song,Praising stalin,Korean,Korean,
1944-09-03,3,,리동빈,,,M,K,,,,,
1944-09-03,3,,참견자,,,,,,,,,
1944-09-03,3,literature,리길수,,,M,K,song,Hard work / Kolkhoz,Korean,Korean,
1944-09-03,3,,리게르만,,,M,R,song,Hard work / Kolkhoz,Korean,Korean,
1944-09-03,3,,editorial,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,KAZTAG,,,,,,,,,
1944-09-03,4,,,,,,,,,,,
1944-09-03,4,,,,,,,,,,,
1944-09-03,4,,,,,,,,,,,
1944-09-03,4,,,,,,,,,,,
1944-09-03,4,,,,,,,,,,,
1944-09-03,4,caption,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-03,4,,TASS,,,,,,,,,
1944-09-10,1,,,,,,,,,,,
1944-09-10,1,,,,,,,,,,,
1944-09-10,2,,쎄쎄쎄르 외무인민 위원부의 통신뷰로,,,,,,,,,
1944-09-10,2,caption,TASS,,,,,,,,,
1944-09-10,2,,쎄쎄쎄르 외무인민 위원부의 통신뷰로,,,,,,,,,
1944-09-10,2,,TASS,,,,,,,,,
1944-09-10,2,,렴사일,,,M,K,,,,,
1944-09-10,3,,쏘베트 통신뷰로,,,,,,,,,
1944-09-10,3,,,,,,,,,,,
1944-09-10,4,,,,,,,,,,,
1944-09-10,4,,kz PRAVDA,,,,,,,,,
1944-09-10,4,,,,,,,,,,,
1944-09-10,4,caption,,,,,,,,,,
1944-09-10,4,,,,,,,,,,,
1944-09-10,4,,TASS,,,,,,,,,
1944-09-10,4,,TASS,,,,,,,,,
1944-09-10,4,,TASS,,,,,,,,,
1944-09-10,4,,TASS,,,,,,,,,
1944-09-10,4,,TASS,,,,,,,,,
1944-09-10,4,,TASS,,,,,,,,,
1944-09-13,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-13,1,,,,,,,,,,,
1944-09-13,1,,쏘베트 통신뷰로,,,,,,,,,
1944-09-13,1,,쎄쎄쎄르 외무인민 위원부의 통신뷰로,,,,,,,,,
1944-09-13,2,,배재윤,,,M,K,,,,,
1944-09-13,2,caption,,,,,,,,,,
1944-09-13,2,,렴사일,,,M,K,,,,,
1944-09-13,2,,,,,,,,,,,
1944-09-13,2,caption,,,,,,,,,,
1944-09-13,2,,,,,,,,,,,
1944-09-13,2,,본사특파원,,,,,,,,,
1944-09-13,2,,,,,,,,,,,
1944-09-13,2,,,,,,,,,,,
1944-09-13,3,,야. 윅또로브,,,,,,,,,
1944-09-13,3,,TASS,,,,,,,,,
1944-09-13,3,,깔리닌 ,,,,,,,,,
1944-09-13,3,,깔리닌 ,,,,,,,,,
1944-09-13,4,,마르살 찌또,유고슬라위야 인민해방군 및 빨찌산대 총사련관,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,TASS,,,,,,,,,
1944-09-13,4,,,,,,,,,,,
1944-09-15,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-15,1,,,,,,,,,,,
1944-09-15,1,,,,,,,,,,,
1944-09-15,1,,쏘베트 통신뷰로,,,,,,,,,
1944-09-15,1,,,,,,,,,,,
1944-09-15,2,,해룡,,,M,K,,,,,
1944-09-15,2,,서병욱,,,M,K,,,,,
1944-09-15,2,,장금철,,,M,K,,,,,
1944-09-15,2,,깔리닌 ,,,,,,,,,
1944-09-15,2,,TASS,,,,,,,,,
1944-09-15,2,,TASS,,,,,,,,,
1944-09-15,2,,TASS,,,,,,,,,
1944-09-15,2,,TASS,,,,,,,,,
1944-09-15,2,,TASS,,,,,,,,,
1944-09-15,2,,TASS,,,,,,,,,
1944-09-17,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-17,1,,깔리닌 ,,,,,,,,,
1944-09-17,1,,본사특파원,,,,,,,,,
1944-09-17,1,,방영국,운반브리가드 브리가지르,,M,K,,,,,
1944-09-17,1,,리재인,학교지렉또르,,M,K,,,,,
1944-09-17,1,,,,,,,,,,,
1944-09-17,2,,,,,,,,,,,
1944-09-17,3,,말리놉쓰끼,"쎄쎄쎄르, 련합왕국 및 아메리까 합중국정부의 전권을 받아 / 루믜니야 정부와 총사령부의 전권을 받아",,,,,,,,
1944-09-17,3,,,,,,,,,,,
1944-09-17,3,,,,,,,,,,,
1944-09-17,4,,쏘베트 통신뷰로,,,,,,,,,
1944-09-17,4,,,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-17,4,,TASS,,,,,,,,,
1944-09-22,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-22,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-22,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-22,2,,TASS,,,,,,,,,
1944-09-22,2,,아. 스다노브,쎄쎄쎄르  & 련합왕국의 전권을 받아 / 핀랸지야 정부의 전권을 받아,,,,,,,,
1944-09-22,2,,editorial,,,,,,,,,
1944-09-22,2,,TASS,,,,,,,,,
1944-09-22,2,부고,editorial,,,,,,,,,
1944-09-22,2,광고,주재정부,,,,,,,,,
1944-09-24,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-24,1,,,,,,,,,,,
1944-09-24,1,,쏘베트 통신뷰로,,,,,,,,,
1944-09-24,2,,,,,,,,,,,
1944-09-24,2,,,,,,,,,,,
1944-09-24,2,,쏘베트 통신뷰로,,,,,,,,,
1944-09-24,2,,서병욱,,,M,K,,,,,
1944-09-24,3,,최운학,초급중학교 지렉또르,,M,K,,,,,
1944-09-24,3,,,,,,,,,,,
1944-09-24,4,,야. 윅또로브,,,,,,,,,
1944-09-24,4,,,,,,,,,,,
1944-09-24,4,,TASS,,,,,,,,,
1944-09-24,4,,TASS,,,,,,,,,
1944-09-24,4,,TASS,,,,,,,,,
1944-09-24,4,,,,,,,,,,,
1944-09-24,4,,,,,,,,,,,
1944-09-27,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-09-27,1,,쏘베트 통신뷰로,,,,,,,,,
1944-09-27,1,,,,,,,,,,,
1944-09-27,2,,,,,,,,,,,
1944-09-27,2,,리일용,교원,,M,K,,,,,
1944-09-27,2,,,,,,,,,,,
1944-09-27,2,,TASS,,,,,,,,,
1944-09-27,2,,,,,,,,,,,
1944-10-13,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-10-13,1,,TASS,,,,,,,,,
1944-10-13,1,,,,,,,,,,,
1944-10-13,1,,TASS,,,,,,,,,
1944-10-13,2,,쏘베트 통신뷰로,,,,,,,,,
1944-10-13,2,,,,,,,,,,,
1944-10-13,2,,,,,,,,,,,
1944-10-13,2,,,,,,,,,,,
1944-10-13,2,,,,,,,,,,,
1944-10-13,2,,TASS,,,,,,,,,
1944-10-13,2,,TASS,,,,,,,,,
1944-10-13,2,,TASS,,,,,,,,,
1944-10-15,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-10-15,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-10-15,1,,쏘베트 통신뷰로,,,,,,,,,
1944-10-15,1,literature,주가이 알렉쎄이,,,M,R,poetry,Victory / Soviet patriotism,Korean,Korean,
1944-10-15,1,,editorial,,,,,,,,,
1944-10-15,2,,,,,,,,,,,
1944-10-15,2,caption,,,,,,,,,,
1944-10-15,2,,김싸프론,,,M,R,,,,,
1944-10-15,2,,,,,,,,,,,
1944-10-15,2,,,,,,,,,,,
1944-10-15,3,,,,,,,,,,,
1944-10-15,3,,깔리닌 ,,,,,,,,,
1944-10-15,3,,쎄쎄쎄르 인민위원 쏘베트,,,,,,,,,
1944-10-15,3,,,,,,,,,,,
1944-10-15,3,,TASS,,,,,,,,,
1944-10-15,3,,,,,,,,,,,
1944-10-15,4,,주가이 알렉쎄이,까라딸 구역,,M,R,,,,,
1944-10-15,4,,니그마질로브,주농무부 부장 대리,,,,,,,,
1944-10-15,4,,TASS,,,,,,,,,
1944-10-15,4,,TASS,,,,,,,,,
1944-10-15,4,,,,,,,,,,,
1944-10-15,4,,TASS,,,,,,,,,
1944-10-15,4,,TASS,,,,,,,,,
1944-10-15,4,,TASS,,,,,,,,,
1944-10-15,4,,TASS,,,,,,,,,
1944-10-15,4,,주가이,,,U,R,,,,,
1944-11-11,1,,,,,,,,,,,
1944-11-11,1,caption,,,,,,,,,,
1944-11-11,2,,,,,,,,,,,
1944-11-11,3,,,,,,,,,,,
1944-11-11,3,,,,,,,,,,,
1944-11-11,4,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
1944-11-11,4,,쏘베트 통신뷰로,,,,,,,,,
1944-11-11,4,,루즈벨트,,,,,,,,,
1944-11-11,4,,장중살,,,,,,,,,
1944-11-11,4,,,,,,,,,,,
1944-11-11,4,,이. 브. 찌또.,,,,,,,,,
1944-11-11,4,,,,,,,,,,,
1944-11-11,4,,TASS,,,,,,,,,
1944-11-11,4,,TASS,,,,,,,,,
1944-11-19,1,,쏘베트 통신뷰로,,,,,,,,,
1944-11-19,1,,TASS,,,,,,,,,
1944-11-19,1,,이. 쁘로츠꼬,포병대 게네랄 레이떼난트,,,,,,,,
1944-11-19,1,caption,editorial,,,,,,,,,
1944-11-19,2,,김만삼,~선봉~ 꼴호즈내 고등수확분조 지도원,,M,K,,,,,
1944-11-19,2,,,,,,,,,,,
1944-11-19,2,,서재욱,,,M,K,,,,,
1944-11-19,3,,황뻬뜨르,~선봉~ 꼴호즈내 당단체 비서,,M,R,,,,,
1944-11-19,3,,TASS,,,,,,,,,
1944-11-19,3,,TASS,,,,,,,,,
1944-11-19,3,,TASS,,,,,,,,,
1944-11-19,3,,,,,,,,,,,
1944-11-19,4,,사일,,,M,K,,,,,
1944-11-19,4,,TASS,,,,,,,,,
1944-11-19,4,,TASS,,,,,,,,,
1944-11-19,4,,주가이 알렉쎄이,,,M,R,,,,,
1944-11-19,4,,TASS,,,,,,,,,
1944-11-19,4,,TASS,,,,,,,,,
1944-11-22,1,,,,,,,,,,,
1944-11-22,1,,TASS,,,,,,,,,
1944-11-22,1,,깔리닌 ,,,,,,,,,
1944-11-22,1,,쓰딸린,"최고총사령관, 쏘베트동맹의 마르살",,,,,,,,
